[Sun Nov 16 00:10:50.310 2008] 0.000 sec [bool/1/ext 0 (0,20)] [*] leximod
[Sun Nov 16 00:14:15.866 2008] 0.066 sec [bool/1/ext 1 (0,20)] [*] leximod
[Sun Nov 16 00:14:37.828 2008] 0.000 sec [scan/2/rel 0 (0,20)] [word_core] 
[Sun Nov 16 00:14:46.063 2008] 0.004 sec [bool/1/ext 1 (0,20)] [*] leximo
[Sun Nov 16 00:14:54.462 2008] 0.001 sec [bool/1/ext 1 (0,20)] [*] leximoc
[Sun Nov 16 00:15:25.827 2008] 0.000 sec [scan/2/rel 0 (0,20)] [word_core] 
[Sun Nov 16 00:15:37.255 2008] 0.001 sec [bool/1/ext 1 (0,20)] [*] wassu
[Fri Nov 21 00:45:25.266 2008] 0.776 sec [bool/1/ext 4 (0,20)] [*] car
[Sun Nov 23 22:58:35.183 2008] 0.742 sec [bool/1/ext 1 (0,20)] [*] were
[Sat Nov 29 02:57:02.118 2008] 0.285 sec [bool/1/ext 4 (0,10)] [*] car
[Sat Nov 29 02:57:17.749 2008] 0.017 sec [bool/1/ext 238 (0,10)] [*] water
[Sat Nov 29 03:17:23.633 2008] 0.002 sec [bool/1/ext 238 (0,10)] [*] water
[Mon Dec  8 18:08:36.508 2008] 1.321 sec [bool/1/ext 9 (0,10)] [*] one
[Mon Dec  8 18:08:40.612 2008] 0.000 sec [bool/1/ext 9 (0,10)] [*] one
[Mon Dec  8 18:28:45.868 2008] 0.001 sec [bool/1/ext 9 (0,10)] [*] one
[Mon Dec  8 19:18:05.590 2008] 0.325 sec [bool/1/ext 4 (0,10)] [*] carpet
[Tue Dec 23 22:47:57.736 2008] 0.038 sec [scan/2/rel 0 (0,20)] [word_core] 
[Tue Dec 23 22:48:40.161 2008] 0.055 sec [bool/1/ext 7 (0,10)] [*] test
[Tue Dec 23 22:48:55.201 2008] 0.000 sec [bool/1/ext 0 (0,10)] [*] العمل الشاق
[Tue Dec 23 22:49:32.610 2008] 0.000 sec [bool/1/ext 0 (0,10)] [*] العمل الشاق
[Tue Dec 23 22:53:34.489 2008] 0.000 sec [bool/1/ext 0 (0,10)] [*] العمل الشاق
[Tue Dec 23 22:53:51.994 2008] 0.000 sec [bool/1/ext 0 (0,10)] [*] free
[Tue Dec 23 22:54:39.814 2008] 0.002 sec [scan/2/rel 0 (0,20)] [word_core] 
[Tue Dec 23 22:54:57.540 2008] 0.022 sec [bool/1/ext 1 (0,10)] [*] free
[Tue Dec 23 22:55:19.921 2008] 0.001 sec [bool/1/ext 0 (0,10)] [*] العمل الشاق
[Tue Dec 23 23:00:08.961 2008] 0.001 sec [bool/1/ext 0 (0,10)] [*] العمل الشاق
[Tue Dec 23 23:03:36.066 2008] 0.000 sec [bool/1/ext 0 (0,10)] [*] الشاق
[Tue Dec 23 23:03:42.918 2008] 0.000 sec [bool/1/ext 0 (0,10)] [*] شاق
[Tue Dec 23 23:12:31.995 2008] 0.060 sec [bool/1/ext 0 (0,10)] [*] العمل الشاق
[Tue Dec 23 23:13:40.047 2008] 0.000 sec [bool/1/ext 0 (0,10)] [*] العمل الشاق
[Tue Dec 23 23:15:39.340 2008] 0.000 sec [bool/1/ext 0 (0,10)] [*] الع
[Tue Dec 23 23:17:56.294 2008] 0.000 sec [bool/1/ext 0 (0,10)] [*] العمل الشاق
[Tue Dec 23 23:18:32.860 2008] 0.000 sec [bool/1/ext 0 (0,10)] [*] العمل الشاق
[Tue Dec 23 23:36:01.478 2008] 0.179 sec [bool/1/ext 1 (0,10)] [*] were
[Tue Dec 23 23:36:20.475 2008] 0.000 sec [bool/1/ext 0 (0,10)] [*] العمل الشاق
[Thu Dec 25 23:12:58.489 2008] 1.306 sec [bool/1/ext 7 (0,10)] [*] test
[Thu Dec 25 23:14:00.091 2008] 2.381 sec [bool/1/ext 1 (0,10)] [*] leximo
[Fri Dec 26 00:07:39.019 2008] 0.448 sec [bool/1/ext 8 (0,10)] [*] wagon
[Mon Dec 29 02:01:42.512 2008] 0.551 sec [bool/1/ext 8 (0,10)] [*] ball
[Mon Dec 29 02:26:45.781 2008] 0.047 sec [bool/1/ext 1 (0,10)] [*] warrior
[Mon Dec 29 03:26:03.764 2008] 0.142 sec [bool/1/ext 3 (0,10)] [*] ruby on rails
[Mon Dec 29 03:27:09.064 2008] 0.068 sec [bool/1/ext 1 (0,10)] [*] leximo
[Mon Dec 29 03:35:03.921 2008] 0.056 sec [bool/1/ext 2 (0,10)] [*] amazon
[Mon Dec 29 03:36:00.449 2008] 0.078 sec [bool/1/ext 6 (0,10)] [*] tiger
[Thu Jan  1 22:00:35.707 2009] 0.018 sec [bool/1/ext 1 (0,10)] [*] cattle
[Thu Jan  1 22:43:24.021 2009] 0.001 sec [bool/1/ext 11 (0,10)] [*] will
[Thu Jan  1 22:49:03.791 2009] 0.023 sec [bool/1/ext 8 (0,10)] [*] ball
[Thu Jan  1 22:50:01.125 2009] 0.023 sec [bool/1/ext 2 (0,10)] [*] zoo
[Thu Jan  1 23:08:08.309 2009] 0.059 sec [bool/1/ext 15 (0,10)] [*] i
[Wed Jan 14 02:20:32.082 2009] 0.000 sec [scan/2/rel 0 (0,20)] [word_core] 
[Wed Jan 14 02:20:58.330 2009] 0.053 sec [bool/1/ext 2 (0,10)] [*] ab
[Wed Jan 14 02:21:08.253 2009] 0.000 sec [bool/1/ext 0 (0,10)] [*] Čihař
[Wed Jan 14 10:12:03.388 2009] 0.211 sec [bool/1/ext 0 (0,10)] [*] Čihař
[Wed Jan 14 19:13:52.282 2009] 0.000 sec [bool/1/ext 0 (0,10)] [*] wow
[Wed Jan 14 19:15:03.443 2009] 0.052 sec [bool/1/ext 1 (0,10)] [*] test
[Wed Jan 14 19:15:49.593 2009] 0.000 sec [bool/1/ext 1 (0,10)] [*] test
[Wed Jan 14 19:16:58.927 2009] 0.000 sec [bool/1/ext 1 (0,10)] [*] test
[Wed Jan 14 19:17:08.291 2009] 0.001 sec [bool/1/ext 11 (0,10)] [*] a
[Wed Jan 14 19:17:25.897 2009] 0.000 sec [bool/1/ext 11 (0,10)] [*] a
[Wed Jan 14 19:18:19.537 2009] 0.001 sec [bool/1/ext 2 (0,10)] [*] b
[Wed Jan 14 19:19:08.562 2009] 0.000 sec [bool/1/ext 2 (0,10)] [*] b
[Wed Jan 14 19:20:14.178 2009] 0.001 sec [bool/1/ext 1 (0,10)] [*] wow
[Wed Jan 14 19:20:27.898 2009] 0.000 sec [bool/1/ext 0 (0,10)] [*] cihar
[Wed Jan 14 19:20:42.941 2009] 0.000 sec [bool/1/ext 0 (0,10)] [*] Čihař
[Wed Jan 14 19:23:40.028 2009] 0.000 sec [bool/1/ext 0 (0,10)] [*] Čihař
[Wed Jan 14 19:32:12.668 2009] 0.000 sec [bool/1/ext 0 (0,10)] [*] Čihař
[Thu Jan 15 02:49:58.187 2009] 0.846 sec [scan/2/rel 0 (0,20)] [word_core] 
[Thu Jan 15 09:17:41.039 2009] 0.188 sec [scan/2/rel 0 (0,20)] [word_core] 
[Sat Jan 17 20:25:14.378 2009] 0.050 sec [bool/1/ext 6 (0,10)] [*] bat
[Sat Jan 17 20:27:53.796 2009] 0.016 sec [bool/1/ext 8 (0,10)] [*] bill
[Sat Jan 17 20:29:43.294 2009] 0.000 sec [bool/1/ext 0 (0,10)] [*] animal
[Sat Jan 17 20:29:49.752 2009] 0.000 sec [bool/1/ext 0 (0,10)] [*] an
[Sat Jan 17 20:29:55.934 2009] 0.024 sec [bool/1/ext 3 (0,10)] [*] bo
[Sat Jan 17 20:32:11.269 2009] 0.001 sec [bool/1/ext 3 (0,10)] [*] bo
[Sat Jan 17 20:37:01.063 2009] 0.014 sec [bool/1/ext 4 (0,10)] [*] bin
[Sat Jan 17 20:40:02.539 2009] 0.001 sec [bool/1/ext 0 (0,10)] [*] br
[Sat Jan 17 20:40:12.318 2009] 0.000 sec [bool/1/ext 0 (0,10)] [*] ar
[Sat Jan 17 20:40:19.769 2009] 0.017 sec [bool/1/ext 2 (0,10)] [*] ai
[Sat Jan 17 21:16:41.340 2009] 0.001 sec [bool/1/ext 5 (0,10)] [*] be
